ID,Title,Option 1,Option 2,Option 1 Ask (¢),Option 2 Ask (¢),Status,Expires
555446,Iranian coup attempt before August?,Yes,No,3.8,96.6,active,2025-07-31T00:00:00Z
555447,Will Putin meet with Trump before October?,Yes,No,9.0,94.0,active,2025-09-30T00:00:00Z
555448,Will a hurricane make landfall in the US before August?,Yes,No,12.0,91.0,active,2025-07-31T00:00:00Z
555449,Will Trump release more Epstein files before August?,Yes,No,6.4,93.8,active,2025-07-31T00:00:00Z
555450,Strike on Israel's Dimonah nuclear base before August?,Yes,No,1.7,98.7,active,2025-08-01T00:00:00Z
555451,Will Iranian officials visit the White House before August?,Yes,No,1.6,98.8,active,2025-07-31T00:00:00Z
555452,Megaquake before August?,Yes,No,3.9,96.2,active,2025-07-31T00:00:00Z
555453,Earthquake 7.0 or above before August?,Yes,No,47.0,56.0,active,2025-07-31T00:00:00Z
555460,Will Andrew Cuomo run as a non-Democrat in the general election?,Yes,No,97.0,6.0,active,2025-08-01T23:00:00Z
555462,Will Madani first lead in the 1st round?,Yes,No,99.7,0.6,active,2025-07-31T00:00:00Z
555463,Will Madani first lead in the 2nd round?,Yes,No,0.2,99.9,active,2025-07-31T00:00:00Z
555464,Will Madani first lead in the 3rd round?,Yes,No,0.2,99.9,active,2025-07-31T00:00:00Z
555465,Will Madani first lead in the 4th round?,Yes,No,0.1,100.0,active,2025-07-31T00:00:00Z
555466,Will Madani first lead in the 5th round?,Yes,No,0.1,100.0,active,2025-07-31T00:00:00Z
555467,Will Madani first lead in the 6th round?,Yes,No,0.1,100.0,active,2025-07-31T00:00:00Z
555468,Will Madani first lead in the 7th round?,Yes,No,0.1,100.0,active,2025-07-31T00:00:00Z
555469,Will Madani first lead in the 8th round or later?,Yes,No,0.1,100.0,active,2025-07-31T00:00:00Z
555470,Madani never leads in any round,Yes,No,0.1,100.0,active,2025-07-31T00:00:00Z
555471,Will the percentage of inactive ballots in the NYC Democratic Mayoral Primary be 4% or less?,Yes,No,0.2,99.9,active,2025-07-31T00:00:00Z
555472,Will the percentage of inactive ballots in the NYC Democratic Mayoral Primary be more than 4% and up to 8%?,Yes,No,99.4,0.9,active,2025-07-31T00:00:00Z
555473,Will the percentage of inactive ballots in the NYC Democratic Mayoral Primary be more than 8% and up to 12%?,Yes,No,0.3,99.8,active,2025-07-31T00:00:00Z
555474,Will the percentage of inactive ballots in the NYC Democratic Mayoral Primary be more than 12% and up to 16%?,Yes,No,0.4,99.8,active,2025-07-31T00:00:00Z
555475,Will the percentage of inactive ballots in the NYC Democratic Mayoral Primary be more than 16%?,Yes,No,0.4,100.0,active,2025-07-31T00:00:00Z
555476,Will Zohran Mamdani’s RCV margin of victory be 8% or less in the New York City Mayoral Democratic Primary?,Yes,No,0.2,99.9,active,2025-07-31T00:00:00Z
555477,Will Zohran Mamdani’s RCV margin of victory be between 8% and 9% in the New York City Mayoral Democratic Primary?,Yes,No,0.1,100.0,active,2025-07-31T00:00:00Z
555478,Will Zohran Mamdani’s RCV margin of victory be between 9% and 10% in the New York City Mayoral Democratic Primary?,Yes,No,0.1,100.0,active,2025-07-31T00:00:00Z
555479,Will Zohran Mamdani’s RCV margin of victory be between 10% and 11% in the New York City Mayoral Democratic Primary?,Yes,No,0.1,100.0,active,2025-07-31T00:00:00Z
555480,Will Zohran Mamdani’s RCV margin of victory be between 11% and 12% in the New York City Mayoral Democratic Primary?,Yes,No,0.2,99.9,active,2025-07-31T00:00:00Z
555481,Will Zohran Mamdani’s RCV margin of victory be between 12% and 13% in the New York City Mayoral Democratic Primary?,Yes,No,87.0,15.0,active,2025-07-31T00:00:00Z
555482,Will Zohran Mamdani’s RCV margin of victory be greater than 13% in the New York City Mayoral Democratic Primary?,Yes,No,14.0,88.0,active,2025-07-31T00:00:00Z
554370,Will Tesla launch a driverless Robotaxi service before August?,Yes,No,7.0,94.0,active,2025-07-31T00:00:00Z
554505,Trump signs bill selling federal land before September?,Yes,No,48.0,97.8,active,2025-08-31T00:00:00Z
554533,Will Andrew Cuomo's first round margin of victory be less than 5%?,Yes,No,100.0,0.1,active,2025-06-24T00:00:00Z
554534,Will Andrew Cuomo's first round margin of victory be between 5% and 10%?,Yes,No,0.1,100.0,active,2025-06-24T00:00:00Z
554535,Will Andrew Cuomo's first round margin of victory be between 10% and 15%?,Yes,No,0.4,100.0,active,2025-06-24T00:00:00Z
554536,Will Andrew Cuomo's first round margin of victory be between 15% and 20%?,Yes,No,0.9,100.0,active,2025-06-24T00:00:00Z
554537,Will Andrew Cuomo's first round margin of victory be greater than 20%?,Yes,No,0.1,100.0,active,2025-06-24T00:00:00Z
554565,Will Apple acquire Perplexity before September?,Yes,No,13.0,89.0,active,2025-08-31T00:00:00Z
554572,Will Brad Lander’s vote share be less than 6% in the first round of the NYC Democratic mayoral primary?,Yes,No,0.1,100.0,active,2025-06-24T00:00:00Z
554573,Will Brad Lander’s vote share be between 6% and 9% in the first round of the NYC Democratic mayoral primary?,Yes,No,0.1,100.0,active,2025-06-24T00:00:00Z
554574,Will Brad Lander’s vote share be between 9% and 12% in the first round of the NYC Democratic mayoral primary?,Yes,No,99.5,0.9,active,2025-06-24T00:00:00Z
554575,Will Brad Lander’s vote share be between 12% and 15% in the first round of the NYC Democratic mayoral primary?,Yes,No,0.5,99.8,active,2025-06-24T00:00:00Z
554576,Will Brad Lander’s vote share be greater than 15% in the first round of the NYC Democratic mayoral primary?,Yes,No,1.1,100.0,active,2025-06-24T00:00:00Z
554579,Will Zohran Madani’s vote share be less than 24% in the first round of the NYC Democratic mayoral primary?,Yes,No,0.1,100.0,active,2025-06-24T00:00:00Z
554580,Will Zohran Madani’s vote share be between 24% and 28% in the first round of the NYC Democratic mayoral primary?,Yes,No,0.2,100.0,active,2025-06-24T00:00:00Z
554581,Will Zohran Madani’s vote share be between 28% and 32% in the first round of the NYC Democratic mayoral primary?,Yes,No,0.3,100.0,active,2025-06-24T00:00:00Z
554582,Will Zohran Madani’s vote share be greater than 32% in the first round of the NYC Democratic mayoral primary?,Yes,No,100.0,0.1,active,2025-06-24T00:00:00Z
554584,Will Russia capture Yablunivka before August?,Yes,No,39.0,64.0,active,2025-08-01T04:00:00Z
554625,"Will Powell say ""Inflation"" 40+ times during July Press Conference?",Yes,No,77.0,25.0,active,2025-07-30T00:00:00Z
554626,"Will Powell say ""Inflation"" 50+ times during July Press Conference?",Yes,No,44.0,63.0,active,2025-07-30T00:00:00Z
554627,"Will Powell say ""Inflation"" 60+ times during July Press Conference?",Yes,No,20.0,83.0,active,2025-07-30T00:00:00Z
554628,"Will Powell say ""Tariff"" 15+ times during July Press Conference?",Yes,No,69.0,39.0,active,2025-07-30T00:00:00Z
554629,"Will Powell say ""Employment / Unemployment"" 20+ times during July Press Conference?",Yes,No,77.0,29.0,active,2025-07-30T00:00:00Z
554630,"Will Powell say ""Uncertainty"" 7+ times during July Press Conference?",Yes,No,63.0,45.0,active,2025-07-30T00:00:00Z
554631,"Will Powell say ""Good afternoon"" during July Press Conference?",Yes,No,96.4,4.1,active,2025-07-30T00:00:00Z
554632,"Will Powell say ""Downbeat"" during July Press Conference?",Yes,No,33.0,83.0,active,2025-07-30T00:00:00Z
554633,"Will Powell say ""China"" during July Press Conference?",Yes,No,24.0,77.0,active,2025-07-30T00:00:00Z
554634,"Will Powell say ""Obvious"" during July Press Conference?",Yes,No,40.0,65.0,active,2025-07-30T00:00:00Z
554635,"Will Powell say ""Spike"" during July Press Conference?",Yes,No,59.0,58.0,active,2025-07-30T00:00:00Z
554636,"Will Powell say ""Recession"" during July Press Conference?",Yes,No,46.0,70.0,active,2025-07-30T00:00:00Z
554637,"Will Powell say ""Pandemic"" during July Press Conference?",Yes,No,74.0,28.0,active,2025-07-30T00:00:00Z
554638,"Will Powell say ""Crypto"" or ""Bitcoin"" during July Press Conference?",Yes,No,24.0,81.0,active,2025-07-30T00:00:00Z
554639,Will Andrew Cuomo’s vote share be less than 35% in the first round of the NYC Democratic mayoral primary?,Yes,No,3.1,98.7,active,2025-06-24T00:00:00Z
554640,Will Andrew Cuomo’s vote share be between 35% and 40% in the first round of the NYC Democratic mayoral primary?,Yes,No,98.8,1.8,active,2025-06-24T00:00:00Z
554641,Will Andrew Cuomo’s vote share be between 40% and 45% in the first round of the NYC Democratic mayoral primary?,Yes,No,2.2,100.0,active,2025-06-24T00:00:00Z
554642,Will Andrew Cuomo’s vote share be 45% or higher in the first round of the NYC Democratic mayoral primary?,Yes,No,0.5,100.0,active,2025-06-24T00:00:00Z
554643,Will turnout be less than 900000 in the NYC Democratic mayoral primary?,Yes,No,1.0,99.5,active,2025-06-24T00:00:00Z
554644,Will turnout be between 900000 and 1000000 in the NYC Democratic mayoral primary?,Yes,No,0.6,99.8,active,2025-06-24T00:00:00Z
554645,Will turnout be between 1000000 and 1100000 in the NYC Democratic mayoral primary?,Yes,No,94.0,8.0,active,2025-06-24T00:00:00Z
554646,Will turnout be between 1100000 and 1200000 in the NYC Democratic mayoral primary?,Yes,No,6.5,93.9,active,2025-06-24T00:00:00Z
554647,Will turnout be greater than 1200000 in the NYC Democratic mayoral primary?,Yes,No,0.6,99.7,active,2025-06-24T00:00:00Z
554648,Israeli ground operation against Fordow before August?,Yes,No,1.5,98.8,active,2025-07-31T00:00:00Z
554709,Will the US officially declare war on Iran before August?,Yes,No,0.7,99.5,active,2025-07-31T00:00:00Z
554710,Will the US officially declare war on Iran in 2025?,Yes,No,4.4,95.7,active,2025-12-31T00:00:00Z
554711,US forces in Iran in 2025?,Yes,No,9.0,92.0,active,2025-12-31T12:00:00Z
554713,US x Iran ceasefire before August?,Yes,No,2.0,98.5,active,2025-07-31T00:00:00Z
554714,Will Iran strike Gulf oil facilities before September?,Yes,No,5.0,96.0,active,2025-08-31T00:00:00Z
554727,Pump.fun >$10B market cap (FDV) one day after launch?,Yes,No,9.0,92.0,active,2025-12-31T00:00:00Z
554728,Will Pump.fun launch a token by September 30?,Yes,No,100.0,0.1,active,2025-09-30T00:00:00Z
554729,Will Pump.fun launch a token by December 31?,Yes,No,100.0,0.1,active,2025-12-31T00:00:00Z
554789,OpenAI $1T+ valuation in 2025?,Yes,No,8.0,95.0,active,2026-06-30T04:00:00Z
555657,Will Cuomo endorse Eric Adams?,Yes,No,20.0,82.0,active,2025-11-05T00:00:00Z
555658,Will Trump endorse a candidate for NYC Mayor?,Yes,No,38.0,65.0,active,2025-11-05T00:00:00Z
555662,Will GameStop buy more Bitcoin before August?,Yes,No,47.0,68.0,active,2025-07-31T00:00:00Z
555712,Will Marc Marquez win the 2025 MotoGP World Championship?,Yes,No,96.0,16.0,active,2025-11-17T00:00:00Z
555713,Will Alex Marquez win the 2025 MotoGP World Championship?,Yes,No,22.0,95.0,active,2025-11-17T00:00:00Z
555714,Will Francesco Bagnaia win the 2025 MotoGP World Championship?,Yes,No,1.3,99.8,active,2025-11-17T00:00:00Z
555715,Will Fabio Di Giannantonio win the 2025 MotoGP World Championship?,Yes,No,0.1,100.0,active,2025-11-17T00:00:00Z
555716,Will Franco Morbidelli win the 2025 MotoGP World Championship?,Yes,No,0.1,100.0,active,2025-11-17T00:00:00Z
555717,Will Marco Bezzecchi win the 2025 MotoGP World Championship?,Yes,No,0.1,100.0,active,2025-11-17T00:00:00Z
555718,Will Johann Zarco win the 2025 MotoGP World Championship?,Yes,No,0.3,100.0,active,2025-11-17T00:00:00Z
555719,Will Pedro Acosta win the 2025 MotoGP World Championship?,Yes,No,0.4,99.9,active,2025-11-17T00:00:00Z
555720,Will Fermin Aldeguer win the 2025 MotoGP World Championship?,Yes,No,0.4,99.9,active,2025-11-17T00:00:00Z
555721,Will Fabio Quartararo win the 2025 MotoGP World Championship?,Yes,No,0.3,99.9,active,2025-11-17T00:00:00Z
555722,Will Maverick Vinales win the 2025 MotoGP World Championship?,Yes,No,0.1,100.0,active,2025-11-17T00:00:00Z
555723,Will Brad Binder win the 2025 MotoGP World Championship?,Yes,No,0.1,100.0,active,2025-11-17T00:00:00Z
555724,Will Joan Mir win the 2025 MotoGP World Championship?,Yes,No,0.1,100.0,active,2025-11-17T00:00:00Z
555725,Will Jorge Martin win the 2025 MotoGP World Championship?,Yes,No,0.1,100.0,active,2025-11-17T00:00:00Z
555726,Will Enea Bastianini win the 2025 MotoGP World Championship?,Yes,No,0.1,100.0,active,2025-11-17T00:00:00Z
555727,Will Alex Rins win the 2025 MotoGP World Championship?,Yes,No,0.4,99.9,active,2025-11-17T00:00:00Z
555728,Will Ai Ogura win the 2025 MotoGP World Championship?,Yes,No,0.4,99.9,active,2025-11-17T00:00:00Z
555729,Will Luca Marini win the 2025 MotoGP World Championship?,Yes,No,0.4,99.9,active,2025-11-17T00:00:00Z
555730,Will Miguel Oliveira win the 2025 MotoGP World Championship?,Yes,No,0.1,100.0,active,2025-11-17T00:00:00Z
555731,Will Raul Fernandez win the 2025 MotoGP World Championship?,Yes,No,0.1,100.0,active,2025-11-17T00:00:00Z
555732,Will Jack Miller win the 2025 MotoGP World Championship?,Yes,No,0.1,100.0,active,2025-11-17T00:00:00Z
555733,Will Michele Pirro win the 2025 MotoGP World Championship?,Yes,No,0.4,99.9,active,2025-11-17T00:00:00Z
555734,Will Aleix Espargaro win the 2025 MotoGP World Championship?,Yes,No,0.4,99.9,active,2025-11-17T00:00:00Z
555735,Will Somkiat Chantra win the 2025 MotoGP World Championship?,Yes,No,0.4,99.9,active,2025-11-17T00:00:00Z
555736,Will Lorenzo Savadori win the 2025 MotoGP World Championship?,Yes,No,0.4,99.9,active,2025-11-17T00:00:00Z
555752,Israel x Hamas ceasefire by July 15?,Yes,No,1.0,99.2,active,2025-07-15T00:00:00Z
555753,"1,350+ Measles cases in U.S. before August?",Yes,No,55.0,48.0,active,2025-07-31T00:00:00Z
555769,Israel strikes Iran before August?,Yes,No,15.0,87.0,active,2025-07-31T00:00:00Z
555770,Israel strikes Iran before 2026?,Yes,No,53.0,48.0,active,2025-12-31T00:00:00Z
555773,Will Russia capture Yunakivka before August?,Yes,No,70.0,38.0,active,2025-08-01T00:00:00Z
555775,Will Michael Bloomberg announce NYC mayoral run before August?,Yes,No,1.2,99.2,active,2025-08-01T00:00:00Z
555776,Will John Fetterman leave the Democratic Party in 2025?,Yes,No,14.0,89.0,active,2026-01-01T00:00:00Z
555778,Will Obama endorse Mamdani?,Yes,No,21.0,81.0,active,2025-11-05T00:00:00Z
555779,Will Luke Combs release an album in 2025?,Yes,No,85.0,94.0,active,2025-12-31T00:00:00Z
555781,Will Miley Cyrus perform during the Super Bowl LX halftime show?,Yes,No,16.0,90.0,active,2026-02-09T00:00:00Z
555782,Will Chappell Roan perform during the Super Bowl LX halftime show?,Yes,No,9.0,92.0,active,2026-02-09T00:00:00Z
555783,Will Oasis perform during the Super Bowl LX halftime show?,Yes,No,7.0,98.0,active,2026-02-09T00:00:00Z
555784,Will Christina Aguilera perform during the Super Bowl LX halftime show?,Yes,No,7.0,94.0,active,2026-02-09T00:00:00Z
555785,Will Sabrina Carpenter perform during the Super Bowl LX halftime show?,Yes,No,13.0,90.0,active,2026-02-09T00:00:00Z
555786,Will Metallica perform during the Super Bowl LX halftime show?,Yes,No,7.0,94.0,active,2026-02-09T00:00:00Z
555787,Will Dua Lipa perform during the Super Bowl LX halftime show?,Yes,No,14.9,89.9,active,2026-02-09T00:00:00Z
555788,Will Charli XCX perform during the Super Bowl LX halftime show?,Yes,No,7.0,98.0,active,2026-02-09T00:00:00Z
555789,Will Billie Eilish perform during the Super Bowl LX halftime show?,Yes,No,29.0,95.0,active,2026-02-09T00:00:00Z
555790,Will Post Malone perform during the Super Bowl LX halftime show?,Yes,No,8.0,93.0,active,2026-02-09T00:00:00Z
555791,Will No Doubt perform during the Super Bowl LX halftime show?,Yes,No,7.0,94.0,active,2026-02-09T00:00:00Z
555792,Will Taylor Swift perform during the Super Bowl LX halftime show?,Yes,No,37.0,96.0,active,2026-02-09T00:00:00Z
555793,Will Cardi B perform during the Super Bowl LX halftime show?,Yes,No,9.0,95.0,active,2026-02-09T00:00:00Z
555794,Will Ed Sheeran perform during the Super Bowl LX halftime show?,Yes,No,8.0,95.0,active,2026-02-09T00:00:00Z
555795,Will Doechii perform during the Super Bowl LX halftime show?,Yes,No,10.0,91.0,active,2026-02-09T00:00:00Z
555796,Will Justin Bieber perform during the Super Bowl LX halftime show?,Yes,No,8.0,94.0,active,2026-02-09T00:00:00Z
555797,Will Teddy Swims perform during the Super Bowl LX halftime show?,Yes,No,3.9,98.0,active,2026-02-09T00:00:00Z
555798,Will Adele perform during the Super Bowl LX halftime show?,Yes,No,7.0,96.0,active,2026-02-09T00:00:00Z
555799,Will Bad Bunny perform during the Super Bowl LX halftime show?,Yes,No,7.0,99.0,active,2026-02-09T00:00:00Z
555800,Will Drake perform during the Super Bowl LX halftime show?,Yes,No,6.0,95.0,active,2026-02-09T00:00:00Z
555801,Will Green Day perform during the Super Bowl LX halftime show?,Yes,No,7.0,94.0,active,2026-02-09T00:00:00Z
555802,Will Travis Scott perform during the Super Bowl LX halftime show?,Yes,No,27.0,95.0,active,2026-02-09T00:00:00Z
555803,Will Olivia Rodrigo perform during the Super Bowl LX halftime show?,Yes,No,8.0,94.0,active,2026-02-09T00:00:00Z
555804,Will Luke Combs perform during the Super Bowl LX halftime show?,Yes,No,7.0,94.0,active,2026-02-09T00:00:00Z
555805,Will Benson Boone perform during the Super Bowl LX halftime show?,Yes,No,5.0,97.0,active,2026-02-09T00:00:00Z
555806,Will The Killers perform during the Super Bowl LX halftime show?,Yes,No,7.0,94.0,active,2026-02-09T00:00:00Z
555807,Will Harry Styles perform during the Super Bowl LX halftime show?,Yes,No,7.0,95.0,active,2026-02-09T00:00:00Z
555808,Will Morgan Wallen perform during the Super Bowl LX halftime show?,Yes,No,8.0,98.0,active,2026-02-09T00:00:00Z
555809,Will Gracie Abrams perform during the Super Bowl LX halftime show?,Yes,No,9.0,94.0,active,2026-02-09T00:00:00Z
555810,Will Pink perform during the Super Bowl LX halftime show?,Yes,No,7.0,94.0,active,2026-02-09T00:00:00Z
555811,Will Foo Fighters perform during the Super Bowl LX halftime show?,Yes,No,7.0,98.0,active,2026-02-09T00:00:00Z
555812,Will Robbie Williams perform during the Super Bowl LX halftime show?,Yes,No,6.0,96.0,active,2026-02-09T00:00:00Z
555813,Will Abigail Spanberger win the Virginia Governor Election in 2025,Yes,No,91.0,10.0,active,2025-11-04T00:00:00Z
555814,Will Winsome Earle-Sears win the Virginia Governor Election in 2025,Yes,No,10.0,91.0,active,2025-11-04T00:00:00Z
555820,Israel x Syria security deal before September?,Yes,No,22.0,79.0,active,2025-09-01T00:00:00Z
555821,Will Donald Trump be TIME's Person of the Year for 2025?,Yes,No,13.0,89.0,active,2025-12-31T12:00:00Z
555822,Will Elon Musk be TIME's Person of the Year for 2025?,Yes,No,5.7,94.6,active,2025-12-31T12:00:00Z
555823,Will Xi Jinping be TIME's Person of the Year for 2025?,Yes,No,3.7,97.0,active,2025-12-31T12:00:00Z
555824,Will Pope Francis be TIME's Person of the Year for 2025?,Yes,No,2.0,98.5,active,2025-12-31T12:00:00Z
555825,Will Volodymyr Zelenskyy be TIME's Person of the Year for 2025?,Yes,No,4.8,96.0,active,2025-12-31T12:00:00Z
555826,Will Artificial Intelligence be TIME's Person of the Year for 2025?,Yes,No,20.0,82.0,active,2025-12-31T12:00:00Z
555827,Will LeBron James be TIME's Person of the Year for 2025?,Yes,No,1.1,99.1,active,2025-12-31T12:00:00Z
555828,Will Pope Leo XIV be TIME's Person of the Year for 2025?,Yes,No,35.0,66.0,active,2025-12-31T12:00:00Z
555829,Will Benjamin Netanyahu be TIME's Person of the Year for 2025?,Yes,No,11.0,91.0,active,2025-12-31T12:00:00Z
555833,Israel x Iran ceasefire broken by July 31?,Yes,No,16.0,86.0,active,2025-07-31T00:00:00Z
555834,Israel x Iran ceasefire broken by August 31?,Yes,No,28.0,74.0,active,2025-08-31T00:00:00Z
555842,Israeli parliament dissolved before August?,Yes,No,6.7,95.1,active,2025-07-31T21:00:00Z
555844,Will Trump meet with Zelenskyy before August?,Yes,No,5.7,94.8,active,2025-07-31T00:00:00Z
555995,Will Jaxson Dart start before Week 4?,Yes,No,70.0,80.0,active,2025-09-22T04:00:00Z
555996,Will Jaylen Brown join a new team this offseason?,Yes,No,25.0,99.0,active,2025-10-21T00:00:00Z
555997,Will Demar Derozan join a new team this offseason?,Yes,No,71.0,90.0,active,
555998,Will Domantas Sabonis join a new team this offseason?,Yes,No,62.0,83.0,active,
556016,Will Curtis Sliwa drop out?,Yes,No,16.0,86.0,active,2025-11-03T00:00:00Z
556019,Will Hyperliquid hit $50 in 2025?,Yes,No,92.6,13.4,active,2025-12-31T00:00:59.999Z
556020,Will Kamala Harris endorse Mamdani?,Yes,No,21.0,80.0,active,2025-11-03T03:00:00Z
556025,Will Zion leave the Pelicans before next season?,Yes,No,53.0,91.0,active,2025-10-22T04:00:00Z
556026,Will Zion Williamson join a new team this offseason?,Yes,No,70.0,94.0,active,2025-10-21T00:00:00Z
556033,Lighter market cap (FDV) >$2B one day after launch?,Yes,No,69.0,42.0,active,2025-12-31T00:00:00Z
556034,Lighter market cap (FDV) >$6B one day after launch?,Yes,No,11.0,93.0,active,2025-12-31T00:00:00Z
556062,MegaETH market cap (FDV) >$2B one day after launch?,Yes,No,84.0,51.0,active,2025-12-31T00:00:00Z
556063,MegaETH market cap (FDV) >$6B one day after launch?,Yes,No,40.0,94.0,active,2026-06-30T00:00:00Z
556074,Monad market cap (FDV) >$2B one day after launch?,Yes,No,92.9,7.7,active,2026-06-30T00:00:00Z
556075,Monad market cap (FDV) >$6B one day after launch?,Yes,No,68.0,38.0,active,2026-06-30T00:00:00Z
556076,Will lighter perform an airdrop by September 30?,Yes,No,39.0,94.0,active,2025-09-30T00:00:00Z
556077,Will lighter perform an airdrop by December 31?,Yes,No,97.0,72.0,active,2025-12-31T00:00:00Z
556106,Will MegaETH perform an airdrop by September 30?,Yes,No,34.0,100.0,active,
556107,Will MegaETH perform an airdrop by December 31?,Yes,No,62.0,64.0,active,2025-12-31T00:00:00Z
556108,Will MegaETH perform an airdrop by June 30?,Yes,No,89.0,38.0,active,
556109,Will Bill Ackman announce NYC mayoral run before August?,Yes,No,0.8,99.5,active,2025-08-01T00:00:00Z
556110,Will Monad perform an airdrop by September 30?,Yes,No,68.0,62.0,active,
556111,Will Monad perform an airdrop by December 31?,Yes,No,96.0,17.0,active,
556112,Will Monad perform an airdrop by June 30?,Yes,No,96.9,4.2,active,2026-06-30T00:00:00Z
556119,Will Sliwa endorse Eric Adams?,Yes,No,17.0,84.0,active,2025-11-03T00:00:00Z
556120,Will Jay-Z perform during the Super Bowl LX halftime show?,Yes,No,28.0,74.0,active,2026-02-09T00:00:00Z
556121,Will Shedeur Sanders start a game for the Browns?,Yes,No,70.0,83.0,active,2026-01-08T05:00:00Z
556122,Will Hyperliquid hit $100 in 2025?,Yes,No,39.0,71.0,active,2025-12-31T23:59:59.999Z
556123,US x Iran nuclear talks resume before August?,Yes,No,15.0,87.0,active,2025-07-31T00:00:00Z
556124,Will Zohran Mamdani be deported before November?,Yes,No,3.4,96.9,active,2025-10-31T23:00:00Z
556125,Another US military action against Iran before August?,Yes,No,3.2,97.2,active,2025-07-31T00:00:00Z
556126,Another US military action against Iran before 2026?,Yes,No,25.0,78.0,active,2025-12-31T00:00:00Z
556127,North Korea missile test by July 15?,Yes,No,1.7,98.6,active,2025-07-15T00:00:00Z
556128,John Thune out as Senate Majority leader before August?,Yes,No,0.9,99.2,active,2025-07-31T00:00:00Z
556129,Trump x Khamenei talk in 2025?,Yes,No,14.0,88.0,active,2025-12-31T00:00:00Z
556131,Will Trump announce withdrawal from Syria before October?,Yes,No,9.0,93.0,active,2025-09-30T00:00:00Z
556132,Will the U.S. agree to a trade deal with China before October?,Yes,No,99.0,100.0,active,2025-09-30T00:00:00Z
556133,Will the U.S. agree to a trade deal with India before October?,Yes,No,99.0,100.0,active,2025-09-30T00:00:00Z
556134,Will the U.S. agree to a trade deal with the European Union before October?,Yes,No,100.0,100.0,active,2025-09-30T00:00:00Z
556135,Will the U.S. agree to a trade deal with Japan before October?,Yes,No,99.0,100.0,active,2025-09-30T00:00:00Z
556136,Will the U.S. agree to a trade deal with Canada before October?,Yes,No,98.3,99.3,active,2025-09-30T00:00:00Z
556137,Will the U.S. agree to a trade deal with Mexico before October?,Yes,No,99.0,100.0,active,2025-09-30T00:00:00Z
556138,Will the U.S. agree to a trade deal with South Korea before October?,Yes,No,99.0,100.0,active,2025-09-30T00:00:00Z
556139,Will the U.S. agree to a trade deal with Vietnam before October?,Yes,No,99.0,100.0,active,2025-09-30T00:00:00Z
556140,Will the U.S. agree to a trade deal with Australia before October?,Yes,No,100.0,100.0,active,2025-09-30T00:00:00Z
556141,Will the U.S. agree to a trade deal with the United Kingdom before October?,Yes,No,99.0,100.0,active,2025-09-30T00:00:00Z
556142,Will the U.S. agree to a trade deal with Germany before October?,Yes,No,99.0,100.0,active,2025-09-30T00:00:00Z
556143,Will the U.S. agree to a trade deal with France before October?,Yes,No,99.0,100.0,active,2025-09-30T00:00:00Z
556144,Will the U.S. agree to a trade deal with Brazil before October?,Yes,No,99.0,100.0,active,2025-09-30T00:00:00Z
556145,Will the U.S. agree to a trade deal with Argentina before October?,Yes,No,99.0,100.0,active,2025-09-30T00:00:00Z
556146,Will the U.S. agree to a trade deal with Israel before October?,Yes,No,99.0,100.0,active,2025-09-30T00:00:00Z
556147,Will Trump endorse Eric Adams?,Yes,No,32.0,71.0,active,2025-11-05T00:00:00Z
556151,Will a new country join the Abraham Accords in 2025?,Yes,No,56.0,47.0,active,2026-01-01T00:00:00Z
556152,Will Oman join the Abraham Accords in 2025?,Yes,No,22.0,79.0,active,2025-12-31T00:00:00Z
556153,Will Kuwait join the Abraham Accords in 2025?,Yes,No,14.0,89.0,active,2025-12-31T00:00:00Z
556165,Will USA win the 2025 Ryder Cup?,Yes,No,58.0,49.0,active,2025-09-28T00:00:00Z
556166,Will Europe win the 2025 Ryder Cup?,Yes,No,38.0,66.0,active,2025-09-28T00:00:00Z
556167,Will the 2025 Ryder Cup end in a tie?,Yes,No,10.0,95.0,active,2025-09-28T00:00:00Z
556616,Will Coinbase US perps offer more than 10x leverage?,Yes,No,22.0,81.0,active,2025-12-31T23:59:59.999Z
556625,Will Max Verstappen leave Red Bull before 2026?,Yes,No,44.0,60.0,active,2025-12-31T00:00:00Z
556641,Will Syria join the Abraham Accords in 2025?,Yes,No,36.0,67.0,active,2025-12-31T00:00:00Z
556642,Will Lebanon join the Abraham Accords in 2025?,Yes,No,17.0,85.0,active,2026-01-01T00:00:00Z
556643,Will Revolut launch their own stablecoin in 2025?,Yes,No,11.0,90.0,active,2025-12-31T23:59:59.999Z
556646,Will Infinex launch a token in 2025?,Yes,No,41.0,74.0,active,2025-12-31T23:59:59.999Z
556672,Will Bitcoin Dominance hit 60% or 70% first?,60%,70%,56.0,47.0,active,2025-12-31T23:59:59.999Z
556694,Ace Bailey traded before August?,Yes,No,0.6,99.6,active,2025-07-31T00:00:00Z
556816,"Bitcoin Up or Down - July 15, 5PM ET",Up,Down,51.0,51.0,active,2025-07-15T22:00:00Z
556823,"Bitcoin Up or Down - July 16, 12PM ET",Up,Down,51.0,51.0,active,2025-07-16T17:00:00Z
556824,"Bitcoin Up or Down - July 16, 10AM ET",Up,Down,51.0,51.0,active,2025-07-16T15:00:00Z
556830,"Bitcoin Up or Down - July 16, 3PM ET",Up,Down,51.0,51.0,active,2025-07-16T20:00:00Z
556833,"Bitcoin Up or Down - July 16, 11AM ET",Up,Down,51.0,51.0,active,2025-07-16T16:00:00Z
